Season,Rank,Team,SeasonAvg,Last3,Last1,Home,Away,PrevYear
2009-10,86,Hawai'i,3.5,0,0,0,7,1.8
2009-10,87,USC,3.5,0,0,7.5,0,5.5
2009-10,88,Florida,3.4,0,0,7.3,0,5
2009-10,89,Arkansas St,3.3,0,0,0,5.1,4.1
2009-10,90,UL Monroe,3.2,0,0,0,5,5.1
2009-10,90,Illinois,3.2,0,0,0,5.8,7.2
2009-10,92,NC State,3.1,0,0,5.2,0,3.3
2009-10,93,Utah St,3.1,0,0,0,4.9,0
2009-10,94,Virginia,3,0,0,5.5,0,1.9
2009-10,94,Rutgers,3,0,0,6.6,0,5.3
2009-10,96,Oregon St,2.9,0,0,0,5,2.5
2009-10,97,Kent St,2.9,0,0,6.4,0,7.2
2009-10,98,Cincinnati,2.8,0,0,0,4.9,2.2
2009-10,98,Wyoming,2.8,0,0,6.8,0,6.6
2009-10,100,Houston,2.8,0,0,0,4.5,4.2
2009-10,101,Washington,2.8,0,0,4.7,0,6.5
2009-10,101,Kentucky,2.8,0,0,5.5,0,2.8
2009-10,103,Akron,2.7,0,0,0,5,4.2
2009-10,104,Troy,2.5,0,0,6.4,0,3
2009-10,105,Marshall,2.3,0,0,0,4,5.6
2009-10,106,W Michigan,2.2,0,0,0,3.4,6.8
2009-10,107,Florida Intl,2.2,0,0,0,3.7,0
2009-10,108,Toledo,1.8,0,0,0,3.1,5
2009-10,109,Texas Tech,1.5,0,0,0,3,2
2009-10,110,Miami OH,0,0,0,0,0,5.2
2009-10,110,Ohio St,0,0,0,0,0,6.2
2009-10,110,San Diego St,0,0,0,0,0,0
2009-10,110,Arkansas,0,0,0,0,0,3.3
2009-10,110,Boston College,0,0,0,0,0,6.8
2009-10,110,Southern Miss,0,0,0,0,0,4.7
2009-10,110,Indiana,0,0,0,0,0,0
2009-10,110,Colorado,0,0,0,0,0,0
2009-10,110,Bowling Green,0,0,0,0,0,4.5
2009-10,110,Arizona St,0,0,0,0,0,3.3
2009-10,110,UCF,0,0,0,0,0,0
2010-11,1,Boise St,0,0,0,0,0,6.8
2010-11,1,Illinois,0,0,0,0,0,3.2
2010-11,1,New Mexico St,0,0,0,0,0,6.1
2010-11,1,Pittsburgh,0,0,0,0,0,5.4
2010-11,1,Buffalo,0,0,0,0,0,9.3
2010-11,1,Michigan St,0,0,0,0,0,4.6
2010-11,1,Utah St,0,0,0,0,0,3.1
2010-11,1,North Carolina,0,0,0,0,0,8.5
2010-11,1,Bowling Green,0,0,0,0,0,0
2010-11,1,Mississippi St,0,0,0,0,0,12.7
2010-11,1,Louisville,0,0,0,0,0,3.6
2010-11,1,Florida St,0,0,0,0,0,4.8
2010-11,1,W Michigan,0,0,0,0,0,2.2
2010-11,1,LSU,0,0,0,0,0,8.4
2010-11,1,UAB,0,0,0,0,0,9
2010-11,1,Oregon St,0,0,0,0,0,2.9
2010-11,1,Georgia,0,0,0,0,0,4.9
2010-11,1,Baylor,0,0,0,0,0,5.3
2010-11,1,Arizona St,0,0,0,0,0,0
2010-11,1,Florida Atlantic,0,0,0,0,0,5.8
2010-11,1,Hawai'i,0,0,0,0,0,3.5
2010-11,1,Kansas,0,0,0,0,0,6.7
2010-11,1,Colorado St,0,0,0,0,0,3.6
2010-11,1,Tulsa,0,0,0,0,0,11.2
2010-11,1,Iowa St,0,0,0,0,0,6.3
2010-11,1,Air Force,0,0,0,0,0,11.5
2010-11,1,Rutgers,0,0,0,0,0,3
2010-11,1,UCF,0,0,0,0,0,0
2010-11,1,Michigan,0,0,0,0,0,11.5
2010-11,1,Troy,0,0,0,0,0,2.5
2010-11,1,Virginia Tech,0,0,0,0,0,9.3
2010-11,1,Miami OH,0,0,0,0,0,0
2010-11,1,Ohio St,0,0,0,0,0,0
2010-11,1,Tulane,0,0,0,0,0,5.3
2010-11,1,Wake Forest,0,0,0,0,0,7.2
2010-11,1,E Michigan,0,0,0,0,0,9.1
2010-11,1,Auburn,0,0,0,0,0,12.7
2010-11,1,Army,0,0,0,0,0,14.8
2010-11,1,UCLA,0,0,0,0,0,5.4
2010-11,1,Florida,0,0,0,0,0,3.4
2010-11,1,E Carolina,0,0,0,0,0,4.4
2010-11,1,Washington St,0,0,0,0,0,7.5
2010-11,1,Navy,0,0,0,0,0,8.8
2010-11,1,Texas A&M,0,0,0,0,0,3.6
2010-11,1,San Diego St,0,0,0,0,0,0
2010-11,1,Louisiana Tech,0,0,0,0,0,4.9
2010-11,1,Missouri,0,0,0,0,0,5.9
2010-11,1,UNLV,0,0,0,0,0,5.5
2010-11,1,UConn,0,0,0,0,0,11.8
2010-11,1,Nevada,0,0,0,0,0,8.1
2010-11,1,Penn St,0,0,0,0,0,8.4
2010-11,1,N Texas,0,0,0,0,0,9.8
2010-11,1,Temple,0,0,0,0,0,5.8
2010-11,1,Akron,0,0,0,0,0,2.7
2010-11,1,Northwestern,0,0,0,0,0,8.8
2010-11,1,Louisiana,0,0,0,0,0,5.3
2010-11,1,NC State,0,0,0,0,0,3.1
2010-11,1,Toledo,0,0,0,0,0,1.8
2010-11,1,Arkansas,0,0,0,0,0,0
2010-11,1,S Florida,0,0,0,0,0,7.6
2010-11,1,Miami,0,0,0,0,0,5.8
2010-11,1,Tennessee,0,0,0,0,0,9.2
2010-11,1,Memphis,0,0,0,0,0,7.3
2010-11,1,USC,0,0,0,0,0,3.5
2010-11,1,Vanderbilt,0,0,0,0,0,6.2
2010-11,1,Oklahoma,0,0,0,0,0,6.3
2010-11,1,Washington,0,0,0,0,0,2.8
2010-11,1,Florida Intl,0,0,0,0,0,2.2
2010-11,1,SMU,0,0,0,0,0,4.7
2010-11,1,Nebraska,0,0,0,0,0,6.9
2010-11,1,BYU,0,0,0,0,0,6
2010-11,1,San Jose St,0,0,0,0,0,7.4
2010-11,1,Iowa,0,0,0,0,0,6.4
2010-11,1,Arkansas St,0,0,0,0,0,3.3
2010-11,1,Boston College,0,0,0,0,0,0
2010-11,1,Marshall,0,0,0,0,0,2.3
2010-11,1,Minnesota,0,0,0,0,0,9.9
2010-11,1,Idaho,0,0,0,0,0,7.6
2010-11,1,Maryland,0,0,0,0,0,7.5
2010-11,1,C Michigan,0,0,0,0,0,3.8
2010-11,1,Wisconsin,0,0,0,0,0,6.4
2010-11,1,Southern Miss,0,0,0,0,0,0
2010-11,1,Virginia,0,0,0,0,0,3
2010-11,1,N Illinois,0,0,0,0,0,10.2
2010-11,1,Alabama,0,0,0,0,0,10.5
2010-11,1,Cincinnati,0,0,0,0,0,2.8
2010-11,1,Oregon,0,0,0,0,0,12.4
2010-11,1,South Carolina,0,0,0,0,0,11.8
2010-11,1,Oklahoma St,0,0,0,0,0,10.3
2010-11,1,California,0,0,0,0,0,9.4
2010-11,1,W Kentucky,0,0,0,0,0,6.1
2010-11,1,Fresno St,0,0,0,0,0,6.5
2010-11,1,Texas,0,0,0,0,0,9
2010-11,1,Wyoming,0,0,0,0,0,2.8
2010-11,1,Rice,0,0,0,0,0,5.5
2010-11,1,Kansas St,0,0,0,0,0,8.3
2010-11,1,New Mexico,0,0,0,0,0,6.5
2010-11,1,West Virginia,0,0,0,0,0,6.3
2010-11,1,Kent St,0,0,0,0,0,2.9
2010-11,1,Purdue,0,0,0,0,0,8.8
2010-11,1,Middle Tenn,0,0,0,0,0,8.9
2010-11,1,Georgia Tech,0,0,0,0,0,12.1
2010-11,1,Ohio,0,0,0,0,0,5.8
2010-11,1,Indiana,0,0,0,0,0,0
2010-11,1,UL Monroe,0,0,0,0,0,3.2
2010-11,1,Duke,0,0,0,0,0,6.5
2010-11,1,Ball St,0,0,0,0,0,4.7
2010-11,1,Mississippi,0,0,0,0,0,7.2
2010-11,1,Houston,0,0,0,0,0,2.8
2010-11,1,Clemson,0,0,0,0,0,6.4
2010-11,1,Kentucky,0,0,0,0,0,2.8
2010-11,1,TCU,0,0,0,0,0,4.2
2010-11,1,Arizona,0,0,0,0,0,5.9
2010-11,1,Notre Dame,0,0,0,0,0,9
2010-11,1,Texas Tech,0,0,0,0,0,1.5
2010-11,1,Stanford,0,0,0,0,0,8.3
2010-11,1,UTEP,0,0,0,0,0,6.9
2010-11,1,Colorado,0,0,0,0,0,0
2010-11,1,Utah,0,0,0,0,0,9.5
2010-11,1,Syracuse,0,0,0,0,0,8.6
2011-12,1,Army,61.8,54.7,50,71.3,58.3,0
2011-12,2,Navy,57.7,59.7,66,64,54.1,0
2011-12,3,Georgia Tech,55.8,55.7,56,56.2,55.3,0
2011-12,4,Air Force,54.2,54,55,53,55.2,0
2011-12,5,Temple,49.1,47,51,45.2,53,0
2011-12,6,E Michigan,48.5,48.3,48,55.8,43.7,0
2011-12,7,Nevada,48.2,43,45,50.7,46.1,0
2011-12,8,Utah St,47.8,55.3,50,47.4,48.1,0
2011-12,9,Nebraska,47.3,46,46,49.2,45.5,0
2011-12,10,W Kentucky,46.2,52.7,64,44.8,47.3,0
2011-12,11,Kansas St,45.8,41.3,40,47.8,43.8,0
2011-12,12,Baylor,45.3,56.3,52,45,45.7,0
2011-12,13,Texas,45.3,39,35,51.3,40.1,0
2011-12,14,Oregon,45.1,50.7,40,48.3,41.3,0
2011-12,15,Missouri,44.4,47,46,48.2,41.7,0
2011-12,16,Kansas,44.4,52.3,38,50,39.7,0
2011-12,17,Wisconsin,43.5,44,46,46,41.4,0
2011-12,18,Ohio St,43.3,37,37,45.4,40.8,0
2011-12,19,Michigan,43.1,47,30,44.9,40.2,0
2011-12,20,South Carolina,43,48.3,40,44.3,41.7,0
2011-12,21,Northwestern,42.5,42,38,37.8,45.9,0
2011-12,22,Ohio,42.3,41.3,42,41.6,42.8,0
2011-12,23,Toledo,42.2,41,32,46.2,39.3,0
2011-12,24,UNLV,41.8,44.7,42,38.8,43.6,0
2011-12,25,LSU,41.7,36,27,43.4,40.6,0
2011-12,25,Virginia Tech,41.7,40.7,48,39.6,43,0
2011-12,25,N Illinois,41.7,36,35,47.8,37.9,0
2011-12,28,Illinois,41.7,36.3,43,41,42.6,0
2011-12,29,TCU,41.6,44.3,51,40.2,43,0
2011-12,29,Iowa St,41.6,38.7,29,42.6,40.9,0
2011-12,31,Georgia,41.1,33.3,39,45.2,38.5,0
2011-12,32,Auburn,40.6,34.7,44,37.8,43.3,0
2011-12,33,Purdue,40.2,49,56,40,40.3,0
2011-12,34,Tulsa,40.1,34,27,46.2,34.9,0
2011-12,35,N Texas,40,41.7,69,41.2,38.8,0
2011-12,36,Stanford,39.8,42.7,50,39,40.8,0
2011-12,37,Indiana,39.5,40,34,39.4,39.5,0
2011-12,38,Mississippi St,39.4,39.7,39,38.4,40.1,0
2011-12,39,UCLA,39.4,36.3,30,42.5,37,0
2011-12,40,Vanderbilt,39.3,42.3,36,44.7,34,0
2011-12,41,S Florida,39.1,33.3,39,36.5,42.2,0
2011-12,42,Pittsburgh,39.1,41,30,37.9,40.8,0
2011-12,43,Texas A&M,39,31,27,37.3,41,0
2011-12,44,Rice,38.9,31,28,42,36.7,0
2011-12,44,Penn St,38.9,36.7,44,38.8,39,0
2011-12,46,Minnesota,38.9,45,53,41,36.4,0
2011-12,47,Louisiana Tech,38.8,28.7,27,49,33.6,0
2011-12,48,UConn,38.5,34.7,34,40,36.8,0
2011-12,49,Southern Miss,38.5,42,40,40.2,37.4,0
2011-12,50,Alabama,38.3,38,35,36.5,40,0
2011-12,51,Arkansas St,38.2,40.3,29,42.6,35,0
2011-12,52,Mississippi,37.9,42.3,42,36,40.2,0
2011-12,52,UCF,37.9,34,36,43.4,33.3,0
2011-12,54,UL Monroe,37.8,46,52,37.8,37.9,0
2011-12,55,Boise St,37.8,37.7,35,36.2,39.1,0
2011-12,56,Cincinnati,37.6,42,44,40,35.9,0
2011-12,57,BYU,37.5,37.3,40,36.7,38.3,0
2011-12,58,Buffalo,37.5,43.7,49,41.8,33.8,0
2011-12,59,Virginia,37.4,28.3,30,38.2,36.7,0
2011-12,60,Colorado St,37.4,46,51,36.6,38,0
2011-12,61,Clemson,37.2,34,27,42,33,0
2011-12,62,Florida Intl,36.6,35,27,40.5,33.3,0
2011-12,63,Florida,36.5,35,38,39.3,33.7,0
2011-12,64,San Diego St,36.4,38.7,31,36.3,36.5,0
2011-12,65,Utah,36.2,38.3,32,34.2,37.6,0
2011-12,66,Wyoming,36.1,34.7,33,36,36.1,0
2011-12,67,Oklahoma,36.1,38.3,37,40,32.7,0
2011-12,68,Middle Tenn,35.8,36.7,38,34.8,36.7,0
2011-12,68,California,35.8,36.7,36,39,33.4,0
2011-12,70,Louisville,35.5,39.7,35,33.2,37.1,0
2011-12,71,Boston College,35.3,37,50,32.8,37.3,0
2011-12,72,UTEP,35.2,39.7,33,38,32.8,0
2011-12,73,Wake Forest,35.1,39.3,38,36.7,33.5,0
2011-12,74,Rutgers,35,37.7,42,38.8,31.2,0
2011-12,74,Iowa,35,34.3,37,33.7,36.3,0
2011-12,76,Michigan St,34.9,33,29,38.5,31.9,0
2011-12,77,Maryland,34.9,36,39,33,37.2,0
2011-12,78,Kent St,34.7,39.3,27,35.4,34.2,0
2011-12,79,Louisiana,34.6,27.7,30,34,34.9,0
2011-12,80,Washington,34.5,34.7,37,36,33,0
2011-12,81,New Mexico,34.5,34.3,28,37.6,31.8,0
2011-12,82,Marshall,34.3,32.7,30,33.8,34.6,0
2011-12,83,New Mexico St,34.2,35,24,30.7,37.3,0
2011-12,84,NC State,34.2,38,28,42,27.7,0
2011-12,85,Miami,34,30.7,16,32.2,36.2,0
2011-12,86,North Carolina,33.9,31,19,38.5,29.3,0
2011-12,87,Kentucky,33.9,33,56,38.5,28.4,0
2011-12,88,Fresno St,33.7,38,28,33.6,33.7,0
2011-12,89,Syracuse,33.6,36,35,36,30.8,0
2011-12,90,Florida St,33.3,36,29,32.8,33.8,0
2011-12,90,UAB,33.3,41,40,34.2,32.7,0
2011-12,92,Notre Dame,33.3,35,35,32,34.8,0
2011-12,93,Ball St,33.3,23.3,22,31.8,34.3,0
2011-12,94,E Carolina,33.1,36.3,40,30.8,35.3,0
2011-12,95,Akron,32.7,34.7,48,30.6,34.5,0
2011-12,96,Tulane,32.7,37,41,30.8,34,0
2011-12,96,USC,32.7,32.3,19,29.6,37,0
2011-12,98,Texas Tech,32.6,26,17,33.2,32.2,0
2011-12,99,Washington St,32.2,30,29,31.8,32.4,0
2011-12,100,Florida Atlantic,32.2,38.3,31,33,31.6,0
2011-12,101,Bowling Green,32.1,25.7,35,28.4,35.2,0
2011-12,101,Idaho,32.1,37.7,27,31.6,32.5,0
2011-12,103,West Virginia,31.8,33.7,41,31.2,32.5,0
2011-12,104,Arizona St,31.8,25.3,21,31.7,31.8,0
2011-12,105,Arkansas,31.5,32.3,30,35.6,28.6,0
2011-12,106,Tennessee,31.4,32,24,32.3,29.8,0
2011-12,106,Memphis,31.4,27,22,31.8,31,0
2011-12,108,Miami OH,31.3,27.3,28,33.8,28.7,0
2011-12,109,Colorado,30.8,34.3,30,35.8,27.8,0
2011-12,110,San Jose St,30.3,28.7,24,33.2,28.1,0
2011-12,111,Oklahoma St,29.9,21.7,14,29.8,30,0
2011-12,112,Duke,29.8,24.3,20,33.2,25.8,0
2011-12,113,Houston,29.3,26.7,16,29.3,29.3,0
2011-12,114,W Michigan,29.2,26.3,23,38.5,24.5,0
2011-12,115,Arizona,28.3,27.7,32,33.6,23.8,0
2011-12,116,Troy,28,22.3,25,30.4,26.3,0
2011-12,117,SMU,27.4,30.7,31,27,27.7,0
2011-12,118,C Michigan,27.1,23,24,26.5,27.4,0
2011-12,119,Oregon St,25,24.3,21,27,23.3,0
2011-12,120,Hawai'i,23,19.7,16,26.7,19.3,0
2012-13,1,Army,63.5,65.3,67,62.9,64.5,61.8
2012-13,2,Air Force,61.9,61,47,66.4,58.7,54.2
2012-13,3,Georgia Tech,57.7,60.7,63,57.3,58,55.8
2012-13,4,Navy,53.9,54.7,55,51.5,55.1,57.7
2012-13,5,Oregon,53.1,48.7,42,52.8,53.3,45.1
2012-13,6,New Mexico,52.9,50,37,55.4,51.1,34.5
2012-13,7,Nevada,51.8,56.3,73,46.8,55.4,48.2
2012-13,8,Tulsa,49.2,55.7,60,52.8,46,40.1
2012-13,9,Rice,48.1,49.7,54,48.2,48,38.9
2012-13,10,Nebraska,46.9,49.7,52,49.2,45,47.3
2012-13,11,Baylor,46.5,59.7,67,43.4,48.7,45.3
2012-13,12,Kansas,46.4,50,45,43,49.2,44.4
2012-13,13,Ohio St,46.3,49.7,52,45.9,47.3,43.3
2012-13,14,Clemson,46.1,47.7,50,45.2,47,37.2
2012-13,15,Ohio,45.7,42.7,38,45.2,46,42.3
2012-13,16,Arizona St,45.4,55,49,49.6,42.4,31.8
2012-13,17,Wisconsin,44.9,46,45,43.7,46,43.5
2012-13,18,Northwestern,44.9,43.7,37,53,36.8,42.5
2012-13,19,San Diego St,44.5,42.7,39,46.8,42.2,36.4
2012-13,20,N Illinois,43.4,42.3,32,46.6,41.4,41.7
2012-13,21,Louisiana Tech,43.2,41.3,22,46.7,39.7,38.8
2012-13,22,UCLA,42.8,33,28,47.6,38,39.4
2012-13,23,Texas A&M,42.3,39.7,31,37.5,45,39
2012-13,24,Syracuse,42.3,49,62,41.8,42.5,33.6
2012-13,25,Temple,42.1,43,37,40.8,43.4,49.1
2012-13,26,Mississippi,42,48.7,49,43.3,40.7,37.9
2012-13,27,Florida,41.9,37,30,43.3,40.5,36.5
2012-13,28,Buffalo,41.3,39.7,29,41,41.5,37.5
2012-13,29,LSU,41,33.7,25,45,35.4,41.7
2012-13,30,Toledo,40.8,36.3,37,40.8,40.9,42.2
2012-13,31,Alabama,40.8,47.7,45,38.3,42.9,38.3
2012-13,32,Florida Intl,40.8,43.3,45,42.2,39.3,36.6
2012-13,33,Arizona,40.7,46.3,36,42.9,37.6,28.3
2012-13,34,Kansas St,40.5,37.7,37,41.5,39.5,45.8
2012-13,35,Memphis,40.5,43.3,44,43.4,38,31.4
2012-13,36,Arkansas St,40.3,42,38,42.2,39,38.2
2012-13,37,Middle Tenn,40,32.3,29,34.5,43.1,35.8
2012-13,38,Maryland,39.9,38,37,43,37.3,34.9
2012-13,39,Southern Miss,39.8,30.7,32,42.7,37,38.5
2012-13,40,Vanderbilt,39.8,38.3,41,41,38.9,39.3
2012-13,40,Oklahoma St,39.8,39.7,41,43,36.5,29.9
2012-13,42,Penn St,39.4,41,45,36.4,43.6,38.9
2012-13,43,Marshall,39.3,47.3,45,37.2,41,34.3
2012-13,44,Stanford,39.1,42.3,35,38,40.3,39.8
2012-13,45,Virginia Tech,39.1,45.7,32,42,37,41.7
2012-13,46,BYU,39,32.7,30,43.6,35.7,37.5
2012-13,46,TCU,39,36.3,30,36,41.1,41.6
2012-13,48,W Kentucky,38.9,38,32,38,39.6,46.2
2012-13,49,Notre Dame,38.8,30.3,19,38.8,38.7,33.3
2012-13,50,Minnesota,38.8,34,54,37.3,40.2,38.9
2012-13,51,Michigan,38.6,37,45,38,39.1,43.1
2012-13,52,Pittsburgh,38.5,40,36,40.5,37.4,39.1
2012-13,53,N Texas,38.3,36,40,39.3,37.7,40
2012-13,54,Troy,38.1,36,39,36.2,40,28
2012-13,55,Kent St,38.1,38.7,36,36,39,34.7
2012-13,56,Missouri,37.9,42,36,39.3,36.2,44.4
2012-13,57,Michigan St,37.8,41.7,42,37.7,38,34.9
2012-13,58,UTEP,37.8,42,32,37.8,37.8,35.2
2012-13,59,Texas,37.8,31.3,31,39.8,36,45.3
2012-13,59,Ball St,37.8,40.3,24,40.6,36,33.3
2012-13,61,Georgia,37.7,32.7,38,40.5,35.3,41.1
2012-13,62,UCF,37.6,39,42,38.5,36.9,37.9
2012-13,63,Illinois,37.5,33.7,27,38.8,36,41.7
2012-13,63,E Michigan,37.5,42.3,37,37.4,37.7,48.5
2012-13,65,South Carolina,37.5,34.3,17,40.3,34.7,43
2012-13,66,California,37.5,40.7,40,36.2,39,35.8
2012-13,67,North Carolina,37.4,34.7,37,39.5,34.8,33.9
2012-13,68,Cincinnati,37.3,33.3,28,40.4,34.7,37.6
2012-13,69,Florida St,37.1,33,37,37.6,36.7,33.3
2012-13,69,Louisiana,37.1,44.7,42,38,36.4,34.6
2012-13,71,S Alabama,37,34,34,42.2,33.3,30
2012-13,72,West Virginia,36.9,41.3,37,36,38.2,31.8
2012-13,73,Boise St,36.8,39.3,36,39,34.9,37.8
2012-13,74,Wyoming,36.5,32,36,41,32.8,36.1
2012-13,75,Utah,36.3,34,36,36.2,36.3,36.2
2012-13,76,Purdue,36.3,37.7,38,35.5,37,40.2
2012-13,77,S Florida,35.9,29,20,32,39.2,39.1
2012-13,78,Fresno St,35.8,36.3,22,37.2,34.9,33.7
2012-13,79,Auburn,35.6,34.7,32,35,36.4,40.6
2012-13,80,Hawai'i,35.5,42.3,47,38,33.3,23
2012-13,81,Louisville,35.4,35,36,36.5,34.3,35.5
2012-13,82,Iowa St,35.3,38.7,28,37.5,33.2,41.6
2012-13,83,Colorado,35.2,40.7,35,29.8,39.7,30.8
2012-13,84,E Carolina,35.1,35,30,38.6,32.6,33.1
2012-13,85,Utah St,35,35.7,31,36.6,33.9,47.8
2012-13,86,UConn,34.9,36.7,29,38.2,31.7,38.5
2012-13,86,NC State,34.9,32.7,25,36.6,33.7,34.2
2012-13,88,Washington,34.8,36.3,38,34,35.3,34.5
2012-13,89,UL Monroe,34.6,32,38,33.6,35.3,37.8
2012-13,90,Bowling Green,34.5,34.3,30,35.8,33.9,32.1
2012-13,90,UMass,34.5,31.3,26,31.2,36.9,30
2012-13,92,UAB,34.4,32.3,27,34.8,34,33.3
2012-13,92,Texas St,34.4,34.7,40,37,32.2,42
2012-13,94,Duke,34.2,31,39,38,30.3,29.8
2012-13,95,Colorado St,34.1,37,36,34.4,33.8,37.4
2012-13,95,Virginia,34.1,31.7,20,35.5,32.4,37.4
2012-13,97,UNLV,33.8,31,24,34.3,33.2,41.8
2012-13,98,San Jose St,33.7,32,23,38.6,30.1,30.3
2012-13,99,Tennessee,33.6,33.7,32,33,34.4,31.4
2012-13,100,Oregon St,33.5,34,42,32.8,34.2,25
2012-13,101,Florida Atlantic,33.5,28.7,28,31,34.9,32.2
2012-13,102,UTSA,33.1,36.7,40,35.3,31.8,
2012-13,103,Wake Forest,33.1,30.7,44,35.2,30.6,35.1
2012-13,104,Oklahoma,32.8,32,34,27.8,36.3,36.1
2012-13,104,Houston,32.8,34.3,39,36.3,27.8,29.3
2012-13,106,Iowa,32.7,34.7,39,29,37.2,35
2012-13,107,W Michigan,32.5,27.3,20,32.8,32.2,29.2
2012-13,108,Mississippi St,32.1,31.3,33,34.7,29.5,39.4
2012-13,109,Indiana,32,28,35,25.6,37.3,39.5
2012-13,110,New Mexico St,31.8,35.7,42,29.8,33.5,34.2
2012-13,111,Rutgers,31.5,26.7,39,24.4,36.6,35
2012-13,112,Kentucky,31.2,34,37,32.7,29.4,33.9
2012-13,113,Miami,31.1,34.3,40,31.2,31,34
2012-13,114,SMU,30.9,33.3,37,28.7,33.2,27.4
2012-13,115,C Michigan,30.8,37.3,34,29.5,32.2,27.1
2012-13,116,USC,30.2,26.3,22,30.3,30.1,32.7
2012-13,117,Arkansas,30.2,28,24,28,32,31.5
2012-13,118,Akron,29.7,29.7,30,28.6,30.7,32.7
2012-13,119,Texas Tech,29.4,30,24,31.2,28.1,32.6
2012-13,120,Idaho,29,32.3,47,32.3,27.1,32.1
2012-13,121,Miami OH,27.7,25.7,25,29,27,31.3
2012-13,122,Boston College,27.4,32.3,29,30.8,24.5,35.3
2012-13,123,Tulane,23.3,24,21,22.1,25,32.7
2012-13,124,Washington St,20.2,24.3,24,23.5,18.3,32.2
2013-14,1,Navy,59.3,62,67,52.5,62.8,53.9
2013-14,2,Army,59.2,49,45,54,62.1,63.5
2013-14,3,Georgia Tech,55.5,50.7,49,58.2,53.3,57.7
2013-14,4,Auburn,52.8,59.7,53,49.7,56.3,35.6
2013-14,5,Air Force,52.1,49,44,53.5,50.4,61.9
2013-14,6,BYU,51.5,46.3,47,53.2,50.3,39
2013-14,7,Arizona,51,54.3,49,52.4,50,40.7
2013-14,8,New Mexico,50.3,46.3,53,51.8,48.8,52.9
2013-14,9,Rice,49.8,45,32,52,48.1,48.1
2013-14,10,Baylor,48.4,48,38,52.8,44,46.5
2013-14,11,Washington,46.4,51.3,43,50.8,42,34.8
2013-14,12,N Illinois,46.2,44.7,38,44.3,47.1,43.4
2013-14,13,Ohio St,45.2,44.7,48,44.8,45.6,46.3
2013-14,14,Minnesota,44.7,39.7,38,44,45.3,38.8
2013-14,15,Nevada,44.5,42.7,47,43.6,45.3,51.8
2013-14,16,UTEP,44.5,40.7,36,44.2,44.7,37.8
2013-14,17,Nebraska,44.4,40.3,43,45.7,42.6,46.9
2013-14,18,Texas,44.2,46.7,44,45.7,42.9,37.8
2013-14,19,UCLA,43.5,40,36,42.2,44.7,42.8
2013-14,20,Arkansas St,43.5,45.7,39,43,43.9,40.3
2013-14,20,Oregon,43.5,42,42,44.3,42.7,53.1
2013-14,22,NC State,43.5,39.7,54,47.1,37,34.9
2013-14,23,Arizona St,43.4,48,49,45.7,40.7,45.4
2013-14,24,Oklahoma,43,40.7,30,47.2,39.4,32.8
2013-14,25,Boise St,42.8,37.3,38,46.4,40.3,36.8
2013-14,26,Louisiana,42.6,38,46,40.3,43.8,37.1
2013-14,27,N Texas,42.2,41,45,44.2,40.6,38.3
2013-14,28,Syracuse,42.2,45.3,46,45.6,39.7,42.3
2013-14,29,Wisconsin,42,39.3,43,44.7,39.3,44.9
2013-14,30,Buffalo,41.8,38.3,38,44.5,40.5,41.3
2013-14,31,Missouri,41.8,41.7,47,41.8,41.7,37.9
2013-14,32,Penn St,41.8,43.3,28,45.9,36,39.4
2013-14,33,Iowa,41.7,42,37,39,44.3,32.7
2013-14,34,Northwestern,41.6,42,51,40.5,43,44.9
2013-14,35,Utah St,41.6,43.3,45,42.2,41.3,35
2013-14,36,Stanford,41.5,43.7,36,47.1,35.9,39.1
2013-14,37,Florida Atlantic,41.4,48,42,45,38.9,33.5
2013-14,38,Clemson,41.4,34,36,41.6,41.2,46.1
2013-14,39,Bowling Green,41.3,40.7,34,43.4,40,34.5
2013-14,40,Idaho,41.2,36.7,37,44,39.6,29
2013-14,41,S Alabama,41,49,52,45,37.7,37
2013-14,41,South Carolina,41,39.7,34,40.8,41.2,37.5
2013-14,43,Marshall,40.9,41.7,35,43.6,39.3,39.3
2013-14,44,Kansas St,40.7,34.3,36,40.9,40.4,40.5
2013-14,45,LSU,40.6,48,51,41.2,40,41
2013-14,46,Kansas,40.5,44.3,38,41.7,39,46.4
2013-14,46,Florida,40.5,33,24,40.6,40.3,41.9
2013-14,48,Colorado St,40.4,43,46,40.6,40.3,34.1
2013-14,49,Iowa St,40.4,43.3,53,41.4,39.5,35.3
2013-14,50,Tulsa,40.3,45,35,40,40.5,49.2
2013-14,50,Boston College,40.3,39.3,45,45.4,36.6,27.4
2013-14,52,Michigan St,40,32.7,35,39.7,40.3,37.8
2013-14,53,Middle Tenn,39.7,40,27,43.4,37,40
2013-14,54,Mississippi,39.6,37.3,48,41.2,38,42
2013-14,55,Mississippi St,39.4,42,46,39.2,39.7,32.1
2013-14,55,San Diego St,39.4,39,43,42.6,37.1,44.5
2013-14,57,Utah,39.4,40.3,44,40.5,38,36.3
2013-14,58,Cincinnati,39.3,38.3,36,41.8,37.4,37.3
2013-14,59,Toledo,39.2,47,45,46.8,32.8,40.8
2013-14,60,Vanderbilt,39.1,42.7,52,37.7,40.5,39.8
2013-14,61,Texas St,38.9,33.3,38,42,36.3,34.4
2013-14,62,UMass,38.7,44,51,40.8,37,34.5
2013-14,62,Virginia,38.7,37.7,27,36.9,42,34.1
